ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
333,Largest BST Subtree,35.8%,Medium,0.06053284922884233, https://leetcode.com/problems/largest-bst-subtree
11,Container With Most Water,50.8%,Medium,0.060358007567261264, https://leetcode.com/problems/container-with-most-water
448,Find All Numbers Disappeared in an Array,55.9%,Easy,0.060138358738533404, https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array
45,Jump Game II,30.6%,Hard,0.05822366027889668, https://leetcode.com/problems/jump-game-ii
417,Pacific Atlantic Water Flow,41.1%,Medium,0.057523844138186606, https://leetcode.com/problems/pacific-atlantic-water-flow
890,Find and Replace Pattern,73.4%,Medium,0.0568334747631659, https://leetcode.com/problems/find-and-replace-pattern
102,Binary Tree Level Order Traversal,54.6%,Medium,0.056692473087026664, https://leetcode.com/problems/binary-tree-level-order-traversal
279,Perfect Squares,47.4%,Medium,0.05625780265009439, https://leetcode.com/problems/perfect-squares
30,Substring with Concatenation of All Words,25.4%,Hard,0.05509349054082484, https://leetcode.com/problems/substring-with-concatenation-of-all-words
149,Max Points on a Line,16.9%,Hard,0.0550597771830274, https://leetcode.com/problems/max-points-on-a-line
594,Longest Harmonious Subsequence,46.6%,Easy,0.054435206555017046, https://leetcode.com/problems/longest-harmonious-subsequence
557,Reverse Words in a String III,69.8%,Easy,0.05383068775874275, https://leetcode.com/problems/reverse-words-in-a-string-iii
1275,Find Winner on a Tic Tac Toe Game,52.8%,Easy,0.05292240145434251, https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game
687,Longest Univalue Path,36.2%,Easy,0.05212529063213289, https://leetcode.com/problems/longest-univalue-path
65,Valid Number,15.3%,Hard,0.05071509257901641, https://leetcode.com/problems/valid-number
282,Expression Add Operators,35.5%,Hard,0.049982640867735496, https://leetcode.com/problems/expression-add-operators
622,Design Circular Queue,43.7%,Medium,0.049844204077291364, https://leetcode.com/problems/design-circular-queue
518,Coin Change 2,50.2%,Medium,0.04919528672454412, https://leetcode.com/problems/coin-change-2
108,Convert Sorted Array to Binary Search Tree,57.9%,Easy,0.048909503032274274, https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree
445,Add Two Numbers II,54.5%,Medium,0.04843561709959499, https://leetcode.com/problems/add-two-numbers-ii
407,Trapping Rain Water II,42.4%,Hard,0.04797082778602956, https://leetcode.com/problems/trapping-rain-water-ii
6,ZigZag Conversion,36.3%,Medium,0.04724990737071425, https://leetcode.com/problems/zigzag-conversion
486,Predict the Winner,47.9%,Medium,0.047122970130097065, https://leetcode.com/problems/predict-the-winner
336,Palindrome Pairs,33.7%,Hard,0.04690191367275952, https://leetcode.com/problems/palindrome-pairs
215,Kth Largest Element in an Array,55.4%,Medium,0.04678657567912081, https://leetcode.com/problems/kth-largest-element-in-an-array
359,Logger Rate Limiter,70.8%,Easy,0.0467617659080393, https://leetcode.com/problems/logger-rate-limiter
453,Minimum Moves to Equal Array Elements,50.2%,Easy,0.04652001563489285, https://leetcode.com/problems/minimum-moves-to-equal-array-elements
415,Add Strings,47.5%,Easy,0.04650270606183304, https://leetcode.com/problems/add-strings
442,Find All Duplicates in an Array,67.8%,Medium,0.04590593720045213, https://leetcode.com/problems/find-all-duplicates-in-an-array
191,Number of 1 Bits,49.8%,Easy,0.045812334709758235, https://leetcode.com/problems/number-of-1-bits
454,4Sum II,53.1%,Medium,0.045188410854606134, https://leetcode.com/problems/4sum-ii
198,House Robber,42.0%,Easy,0.045085832605679374, https://leetcode.com/problems/house-robber
78,Subsets,62.0%,Medium,0.044263005655043326, https://leetcode.com/problems/subsets
73,Set Matrix Zeroes,43.1%,Medium,0.043058140843689474, https://leetcode.com/problems/set-matrix-zeroes
463,Island Perimeter,65.7%,Easy,0.04304053229416362, https://leetcode.com/problems/island-perimeter
490,The Maze,51.4%,Medium,0.04287902305923364, https://leetcode.com/problems/the-maze
338,Counting Bits,69.5%,Medium,0.0428445715346785, https://leetcode.com/problems/counting-bits
540,Single Element in a Sorted Array,57.9%,Medium,0.042721256704769804, https://leetcode.com/problems/single-element-in-a-sorted-array
229,Majority Element II,35.6%,Medium,0.04237922296886145, https://leetcode.com/problems/majority-element-ii
674,Longest Continuous Increasing Subsequence,45.9%,Easy,0.04225980928988265, https://leetcode.com/problems/longest-continuous-increasing-subsequence
29,Divide Two Integers,16.4%,Medium,0.04159641425367403, https://leetcode.com/problems/divide-two-integers
169,Majority Element,58.7%,Easy,0.041581229756944955, https://leetcode.com/problems/majority-element
13,Roman to Integer,55.7%,Easy,0.04121346863130292, https://leetcode.com/problems/roman-to-integer
79,Word Search,35.6%,Medium,0.0408086655410548, https://leetcode.com/problems/word-search
907,Sum of Subarray Minimums,32.3%,Medium,0.04069737616380998, https://leetcode.com/problems/sum-of-subarray-minimums
122,Best Time to Buy and Sell Stock II,57.0%,Easy,0.04033800644917969, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
234,Palindrome Linked List,39.3%,Easy,0.04008106350430711, https://leetcode.com/problems/palindrome-linked-list
126,Word Ladder II,22.1%,Hard,0.04004093605556132, https://leetcode.com/problems/word-ladder-ii
542,01 Matrix,39.8%,Medium,0.03998755762600926, https://leetcode.com/problems/01-matrix
221,Maximal Square,37.7%,Medium,0.03897229680620825, https://leetcode.com/problems/maximal-square
1060,Missing Element in Sorted Array,54.5%,Medium,0.03879796954098255, https://leetcode.com/problems/missing-element-in-sorted-array
168,Excel Sheet Column Title,31.1%,Easy,0.03861483612777958, https://leetcode.com/problems/excel-sheet-column-title
24,Swap Nodes in Pairs,50.4%,Medium,0.03826607060639552, https://leetcode.com/problems/swap-nodes-in-pairs
560,Subarray Sum Equals K,43.9%,Medium,0.037871360699521406, https://leetcode.com/problems/subarray-sum-equals-k
863,All Nodes Distance K in Binary Tree,55.4%,Medium,0.037756162417993476, https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree
32,Longest Valid Parentheses,28.4%,Hard,0.03595893038744387, https://leetcode.com/problems/longest-valid-parentheses
59,Spiral Matrix II,53.9%,Medium,0.0351873674509732, https://leetcode.com/problems/spiral-matrix-ii
28,Implement strStr(),34.5%,Easy,0.03494144277828229, https://leetcode.com/problems/implement-strstr
374,Guess Number Higher or Lower,43.1%,Easy,0.03422387238757742, https://leetcode.com/problems/guess-number-higher-or-lower
886,Possible Bipartition,44.2%,Medium,0.034103901828857086, https://leetcode.com/problems/possible-bipartition
287,Find the Duplicate Number,55.5%,Medium,0.033896954598043594, https://leetcode.com/problems/find-the-duplicate-number
561,Array Partition I,72.0%,Easy,0.033850542978687455, https://leetcode.com/problems/array-partition-i
480,Sliding Window Median,37.2%,Hard,0.03373001037669306, https://leetcode.com/problems/sliding-window-median
104,Maximum Depth of Binary Tree,66.0%,Easy,0.03362699323605452, https://leetcode.com/problems/maximum-depth-of-binary-tree
153,Find Minimum in Rotated Sorted Array,45.1%,Medium,0.033305576061673434, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
516,Longest Palindromic Subsequence,53.2%,Medium,0.0332870969222259, https://leetcode.com/problems/longest-palindromic-subsequence
617,Merge Two Binary Trees,74.1%,Easy,0.03264929866766111, https://leetcode.com/problems/merge-two-binary-trees
315,Count of Smaller Numbers After Self,41.5%,Hard,0.03200842244384717, https://leetcode.com/problems/count-of-smaller-numbers-after-self
1146,Snapshot Array,37.0%,Medium,0.0317991816929387, https://leetcode.com/problems/snapshot-array
1114,Print in Order,65.7%,Easy,0.0317486983145803, https://leetcode.com/problems/print-in-order
239,Sliding Window Maximum,43.0%,Hard,0.031228142547585713, https://leetcode.com/problems/sliding-window-maximum
345,Reverse Vowels of a String,44.2%,Easy,0.031112084201956228, https://leetcode.com/problems/reverse-vowels-of-a-string
304,Range Sum Query 2D - Immutable,38.6%,Medium,0.031036973995576488, https://leetcode.com/problems/range-sum-query-2d-immutable
703,Kth Largest Element in a Stream,49.7%,Easy,0.031004894819414507, https://leetcode.com/problems/kth-largest-element-in-a-stream
55,Jump Game,34.6%,Medium,0.030985252381807864, https://leetcode.com/problems/jump-game
38,Count and Say,44.6%,Easy,0.030956234663467107, https://leetcode.com/problems/count-and-say
179,Largest Number,28.8%,Medium,0.03093030069135863, https://leetcode.com/problems/largest-number
530,Minimum Absolute Difference in BST,53.8%,Easy,0.030677252247047038, https://leetcode.com/problems/minimum-absolute-difference-in-bst
207,Course Schedule,43.1%,Medium,0.030628389490117876, https://leetcode.com/problems/course-schedule
316,Remove Duplicate Letters,35.8%,Hard,0.030443751414723153, https://leetcode.com/problems/remove-duplicate-letters
101,Symmetric Tree,46.8%,Easy,0.030241699823103273, https://leetcode.com/problems/symmetric-tree
135,Candy,31.6%,Hard,0.029764101906453892, https://leetcode.com/problems/candy
1197,Minimum Knight Moves,36.1%,Medium,0.02969780239174205, https://leetcode.com/problems/minimum-knight-moves
57,Insert Interval,33.5%,Hard,0.02927990558056596, https://leetcode.com/problems/insert-interval
176,Second Highest Salary,31.6%,Easy,0.029252542837437355, https://leetcode.com/problems/second-highest-salary
1108,Defanging an IP Address,87.5%,Easy,0.02901382119071579, https://leetcode.com/problems/defanging-an-ip-address
82,Remove Duplicates from Sorted List II,36.8%,Medium,0.028950236662501776, https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii
349,Intersection of Two Arrays,62.5%,Easy,0.028691227482495342, https://leetcode.com/problems/intersection-of-two-arrays
62,Unique Paths,54.1%,Medium,0.02853749186115581, https://leetcode.com/problems/unique-paths
204,Count Primes,31.5%,Easy,0.02799343042200216, https://leetcode.com/problems/count-primes
709,To Lower Case,79.3%,Easy,0.02780531308033682, https://leetcode.com/problems/to-lower-case
811,Subdomain Visit Count,69.9%,Easy,0.02772180293027194, https://leetcode.com/problems/subdomain-visit-count
68,Text Justification,27.7%,Hard,0.0276451606661453, https://leetcode.com/problems/text-justification
498,Diagonal Traverse,48.2%,Medium,0.02756894104498661, https://leetcode.com/problems/diagonal-traverse
114,Flatten Binary Tree to Linked List,49.3%,Medium,0.02730545069026746, https://leetcode.com/problems/flatten-binary-tree-to-linked-list
931,Minimum Falling Path Sum,62.5%,Medium,0.02672169681715245, https://leetcode.com/problems/minimum-falling-path-sum
373,Find K Pairs with Smallest Sums,36.7%,Medium,0.02626546261018635, https://leetcode.com/problems/find-k-pairs-with-smallest-sums
378,Kth Smallest Element in a Sorted Matrix,54.3%,Medium,0.02599048981653746, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
143,Reorder List,37.1%,Medium,0.025870945598649286, https://leetcode.com/problems/reorder-list
961,N-Repeated Element in Size 2N Array,73.7%,Easy,0.025609594204324387, https://leetcode.com/problems/n-repeated-element-in-size-2n-array
1038,Binary Search Tree to Greater Sum Tree,80.8%,Medium,0.025446665661164262, https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
83,Remove Duplicates from Sorted List,45.4%,Easy,0.025174394259350617, https://leetcode.com/problems/remove-duplicates-from-sorted-list
162,Find Peak Element,43.3%,Medium,0.02516251642407408, https://leetcode.com/problems/find-peak-element
230,Kth Smallest Element in a BST,60.2%,Medium,0.025107234408906165, https://leetcode.com/problems/kth-smallest-element-in-a-bst
171,Excel Sheet Column Number,55.9%,Easy,0.025015200987536713, https://leetcode.com/problems/excel-sheet-column-number
220,Contains Duplicate III,20.9%,Medium,0.024876904755404577, https://leetcode.com/problems/contains-duplicate-iii
138,Copy List with Random Pointer,36.4%,Medium,0.02453734514188008, https://leetcode.com/problems/copy-list-with-random-pointer
310,Minimum Height Trees,32.3%,Medium,0.02446605215440636, https://leetcode.com/problems/minimum-height-trees
804,Unique Morse Code Words,77.0%,Easy,0.024332100659530644, https://leetcode.com/problems/unique-morse-code-words
151,Reverse Words in a String,21.9%,Medium,0.024321004216273485, https://leetcode.com/problems/reverse-words-in-a-string
64,Minimum Path Sum,54.5%,Medium,0.024287775531756203, https://leetcode.com/problems/minimum-path-sum
1315,Sum of Nodes with Even-Valued Grandparent,83.5%,Medium,0.023981964686485415, https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent
326,Power of Three,42.1%,Easy,0.023341308632796296, https://leetcode.com/problems/power-of-three
211,Add and Search Word - Data structure design,38.1%,Medium,0.02333525640896379, https://leetcode.com/problems/add-and-search-word-data-structure-design
286,Walls and Gates,54.5%,Medium,0.02324334737232728, https://leetcode.com/problems/walls-and-gates
210,Course Schedule II,40.7%,Medium,0.023133880315464483, https://leetcode.com/problems/course-schedule-ii
766,Toeplitz Matrix,65.1%,Easy,0.02280600552903764, https://leetcode.com/problems/toeplitz-matrix
199,Binary Tree Right Side View,54.1%,Medium,0.022539339846061532, https://leetcode.com/problems/binary-tree-right-side-view
72,Edit Distance,44.8%,Hard,0.022400140173127806, https://leetcode.com/problems/edit-distance
105,Construct Binary Tree from Preorder and Inorder Traversal,48.8%,Medium,0.022325470299025416, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
190,Reverse Bits,39.8%,Easy,0.022210041351742264, https://leetcode.com/problems/reverse-bits
231,Power of Two,43.7%,Easy,0.021776810232970734, https://leetcode.com/problems/power-of-two
40,Combination Sum II,48.2%,Medium,0.021424290044083395, https://leetcode.com/problems/combination-sum-ii
543,Diameter of Binary Tree,48.4%,Easy,0.02105617995251665, https://leetcode.com/problems/diameter-of-binary-tree
74,Search a 2D Matrix,36.5%,Medium,0.020896975877216107, https://leetcode.com/problems/search-a-2d-matrix
670,Maximum Swap,43.6%,Medium,0.020844944430365928, https://leetcode.com/problems/maximum-swap
60,Permutation Sequence,38.4%,Hard,0.020471543980187256, https://leetcode.com/problems/permutation-sequence
69,Sqrt(x),33.9%,Easy,0.020253856904497686, https://leetcode.com/problems/sqrtx
180,Consecutive Numbers,39.7%,Medium,0.02021291655585931, https://leetcode.com/problems/consecutive-numbers
166,Fraction to Recurring Decimal,21.6%,Medium,0.02015181543730795, https://leetcode.com/problems/fraction-to-recurring-decimal
525,Contiguous Array,42.8%,Medium,0.01975372873623256, https://leetcode.com/problems/contiguous-array
63,Unique Paths II,34.6%,Medium,0.01949801804099658, https://leetcode.com/problems/unique-paths-ii
669,Trim a Binary Search Tree,63.0%,Easy,0.019139340210697423, https://leetcode.com/problems/trim-a-binary-search-tree
19,Remove Nth Node From End of List,35.2%,Medium,0.019074355670058666, https://leetcode.com/problems/remove-nth-node-from-end-of-list
173,Binary Search Tree Iterator,56.6%,Medium,0.01899993824490396, https://leetcode.com/problems/binary-search-tree-iterator
721,Accounts Merge,48.8%,Medium,0.01888630262874805, https://leetcode.com/problems/accounts-merge
